	V4	V5	V6
145848	chrX	30562935	30563406
145849	chrX	30567806	30568681
145850	chrX	30570341	30571201
145851	chrX	30572921	30573788
145852	chrX	30577311	30578189
145853	chrX	30579553	30580400
145854	chrX	30585989	30586796
145855	chrX	30588740	30589601
145856	chrX	30590196	30591037
145857	chrX	30592551	30593411
145858	chrX	30593626	30594451
145859	chrX	30597279	30598115
145860	chrX	30598704	30599396
145861	chrX	30612024	30612773
145862	chrX	30613454	30614224
145863	chrX	30618018	30618829
145864	chrX	30619046	30619871
145865	chrX	30620844	30621735
145866	chrX	30627552	30628467
145867	chrX	30635411	30636300
145868	chrX	30638160	30639077
145869	chrX	30643166	30644069
145870	chrX	30649635	30650551
145871	chrX	30652791	30653664
145872	chrX	30657155	30658046
145873	chrX	30659139	30660047
145874	chrX	30661083	30661917
145875	chrX	30671052	30671874
145876	chrX	30712775	30713687
145877	chrX	30735516	30736417
145878	chrX	30822035	30822970
145879	chrX	30825439	30826350
145880	chrX	30830888	30831799
145881	chrX	30851214	30852106
145882	chrX	30864172	30865017
145883	chrX	30888970	30889883
145884	chrX	30909888	30910799
145885	chrX	30971652	30972461
145886	chrX	30982046	30983043
145887	chrX	31135944	31136847
145888	chrX	31139690	31140568
145889	chrX	31220877	31221749
145890	chrX	31228632	31229473
145891	chrX	31266439	31267265
145892	chrX	32448060	32448956
145893	chrX	35699368	35700273
145894	chrX	35868253	35869099
145895	chrX	37349009	37349830
145896	chrX	37571320	37571924
145897	chrX	37572045	37572679
145898	chrX	37685482	37686382
145899	chrX	37745207	37745868
145900	chrX	37746031	37746958
145901	chrX	37752996	37753843
145902	chrX	37754791	37755684
145903	chrX	37763070	37763989
145904	chrX	37765269	37766157
145905	chrX	37767225	37768105
145906	chrX	37775246	37775980
145907	chrX	37776563	37777453
145908	chrX	37779571	37780480
145909	chrX	37781569	37782470
145910	chrX	37783142	37783967
145911	chrX	37785299	37786151
145912	chrX	37787139	37787964
145913	chrX	37796608	37797520
145914	chrX	37800499	37801363
145915	chrX	37801865	37802701
145916	chrX	37814732	37815262
145917	chrX	37815362	37815816
145918	chrX	37817940	37818548
145919	chrX	37824995	37825882
145920	chrX	37829452	37830297
145921	chrX	37847106	37847998
145922	chrX	37993475	37994507
145923	chrX	38327101	38327961
145924	chrX	38336429	38337331
145925	chrX	38346872	38347777
145926	chrX	38362855	38363718
145927	chrX	38365664	38366536
145928	chrX	38378834	38379744
145929	chrX	38560956	38561852
145930	chrX	38627496	38628349
145931	chrX	38669222	38670026
145932	chrX	38753818	38754696
145933	chrX	38767806	38768707
145934	chrX	38799652	38800246
145935	chrX	38800915	38801791
145936	chrX	38803586	38804511
145937	chrX	38805495	38806398
145938	chrX	38811596	38812519
145939	chrX	38815910	38816744
145940	chrX	38817084	38817803
145941	chrX	38848486	38849312
145942	chrX	38859261	38860092
145943	chrX	38862324	38863209
145944	chrX	38868754	38869697
145945	chrX	38870276	38871053
145946	chrX	38879577	38880282
145947	chrX	38880397	38880870
145948	chrX	38881548	38882415
145949	chrX	38883006	38883901
145950	chrX	38968369	38969271
145951	chrX	38985078	38985962
145952	chrX	38986765	38987618
145953	chrX	38988806	38989660
145954	chrX	39008278	39009195
145955	chrX	39025389	39026233
145956	chrX	39034809	39035714
145957	chrX	39062891	39063758
145958	chrX	39144396	39144747
145959	chrX	39144842	39145366
145960	chrX	39148564	39149263
145961	chrX	39149502	39150316
145962	chrX	39151840	39152703
145963	chrX	39159091	39159949
145964	chrX	39162132	39163022
145965	chrX	39174474	39175388
145966	chrX	39196265	39197168
145967	chrX	39201109	39201987
145968	chrX	39309408	39310200
145969	chrX	39311328	39312127
145970	chrX	39327026	39327935
145971	chrX	39331092	39331934
145972	chrX	39335338	39336228
145973	chrX	39336566	39337451
145974	chrX	39427258	39428106
145975	chrX	39434450	39435321
145976	chrX	39436326	39437192
145977	chrX	39439972	39440722
145978	chrX	39440847	39441356
145979	chrX	39445161	39445502
145980	chrX	39450343	39451210
145981	chrX	39452270	39453108
145982	chrX	39467176	39468042
145983	chrX	39477467	39478375
145984	chrX	39491236	39492100
145985	chrX	39492503	39493268
145986	chrX	39497476	39498394
145987	chrX	39502253	39503153
145988	chrX	39562936	39563810
145989	chrX	39578097	39578953
145990	chrX	39581820	39582697
145991	chrX	39613390	39614150
145992	chrX	39614280	39615083
145993	chrX	39688558	39689444
145994	chrX	39724302	39725190
145995	chrX	39730468	39731373
145996	chrX	39749738	39750386
145997	chrX	39750547	39751297
145998	chrX	39752439	39753270
145999	chrX	39755287	39756087
146000	chrX	39765994	39766874
146001	chrX	39771940	39772811
146002	chrX	39773992	39774866
146003	chrX	39777489	39778335
146004	chrX	39780023	39780860
146005	chrX	39788272	39789173
146006	chrX	39808658	39809427
146007	chrX	39814126	39814955
146008	chrX	39815555	39816381
146009	chrX	39820930	39821864
146010	chrX	39827862	39828562
146011	chrX	39850423	39851219
146012	chrX	39855006	39855734
146013	chrX	39860057	39860935
146014	chrX	39869930	39870847
146015	chrX	39891576	39892450
146016	chrX	39908180	39909023
146017	chrX	39935600	39936336
146018	chrX	39936892	39937736
146019	chrX	39968954	39969874
146020	chrX	40004979	40005729
146021	chrX	40005869	40006742
146022	chrX	40008699	40009621
146023	chrX	40013049	40013766
146024	chrX	40014341	40015229
146025	chrX	40022128	40022979
146026	chrX	40026792	40027702
146027	chrX	40061593	40062440
146028	chrX	40067793	40068694
146029	chrX	40082875	40083791
146030	chrX	40084289	40085178
146031	chrX	40085708	40086343
146032	chrX	40089870	40090794
146033	chrX	40094158	40094982
146034	chrX	40095435	40096197
146035	chrX	40096337	40097032
146036	chrX	40097651	40098383
146037	chrX	40098951	40099688
146038	chrX	40104698	40105578
146039	chrX	40106049	40106961
146040	chrX	40107277	40108079
146041	chrX	40108769	40109616
146042	chrX	40120900	40121819
146043	chrX	40126802	40127687
146044	chrX	40140770	40141694
146045	chrX	40144863	40145636
146046	chrX	40146153	40146990
146047	chrX	40148485	40149306
146048	chrX	40152076	40152973
146049	chrX	40153240	40154166
146050	chrX	40154935	40155702
146051	chrX	40157907	40158820
146052	chrX	40166946	40167714
146053	chrX	40167830	40168441
146054	chrX	40169371	40170207
146055	chrX	40175144	40176024
146056	chrX	40176255	40177173
146057	chrX	40179055	40179936
146058	chrX	40201178	40201991
146059	chrX	40202375	40203145
146060	chrX	40207335	40208107
146061	chrX	40208516	40209318
146062	chrX	40237380	40238308
146063	chrX	40244792	40245611
146064	chrX	40245750	40246395
146065	chrX	40266825	40267596
146066	chrX	40273170	40274061
146067	chrX	40278447	40279363
146068	chrX	40281082	40281943
146069	chrX	40303457	40304353
146070	chrX	40380416	40381306
146071	chrX	40385177	40386132
146072	chrX	40387017	40387911
146073	chrX	40402869	40403783
146074	chrX	40406209	40407093
146075	chrX	40411059	40411954
146076	chrX	40416523	40417365
146077	chrX	40418504	40419419
146078	chrX	40434629	40435526
146079	chrX	40439443	40440339
146080	chrX	40445359	40446215
146081	chrX	40465609	40466496
146082	chrX	40467060	40467795
146083	chrX	40468168	40469062
146084	chrX	40471818	40472756
146085	chrX	40476729	40477582
146086	chrX	40539102	40540043
146087	chrX	40543589	40544508
146088	chrX	40570577	40571432
146089	chrX	40573519	40574395
146090	chrX	40577880	40578655
146091	chrX	40578918	40579571
146092	chrX	40580431	40581326
146093	chrX	40589429	40590300
146094	chrX	40628361	40629241
146095	chrX	40644642	40645486
146096	chrX	40647157	40648036
146097	chrX	40651385	40652286
146098	chrX	40662996	40663920
146099	chrX	40722712	40723573
146100	chrX	40727417	40728216
146101	chrX	40735330	40736241
146102	chrX	40749626	40750539
146103	chrX	40793774	40794674
146104	chrX	40933062	40933723
146105	chrX	40933840	40934418
146106	chrX	40945025	40945864
146107	chrX	40952579	40953469
146108	chrX	40996624	40997528
146109	chrX	41005147	41006045
146110	chrX	41009834	41010767
146111	chrX	41022316	41023198
146112	chrX	41082457	41083194
146113	chrX	41084380	41085108
146114	chrX	41108080	41108530
146115	chrX	41110884	41111712
146116	chrX	41113828	41114477
146117	chrX	41114804	41115701
146118	chrX	41116639	41117505
146119	chrX	41117952	41118812
146120	chrX	41119628	41120468
146121	chrX	41141851	41142764
146122	chrX	41145919	41146761
146123	chrX	41177926	41178814
146124	chrX	41180005	41180867
146125	chrX	41184049	41184914
146126	chrX	41236372	41237200
146127	chrX	41238400	41239319
146128	chrX	41240294	41241184
146129	chrX	41253363	41254224
146130	chrX	41265372	41266284
146131	chrX	41275739	41276678
146132	chrX	41288442	41289399
146133	chrX	41297722	41298568
146134	chrX	41300905	41301823
146135	chrX	41308654	41309558
146136	chrX	41317084	41317931
146137	chrX	41322931	41323859
146138	chrX	41329932	41330844
146139	chrX	41331205	41332010
146140	chrX	41332814	41333655
146141	chrX	41334654	41335243
146142	chrX	41337112	41337939
146143	chrX	41374596	41375402
146144	chrX	41381440	41382237
146145	chrX	41382906	41383749
146146	chrX	41383879	41384661
146147	chrX	41412338	41413203
146148	chrX	41421004	41421896
146149	chrX	41433600	41434406
146150	chrX	41435417	41436337
146151	chrX	41437976	41438866
146152	chrX	41439696	41440490
146153	chrX	41441980	41442883
146154	chrX	41449215	41450060
146155	chrX	41457398	41458291
146156	chrX	41491463	41492368
146157	chrX	41556678	41557569
146158	chrX	41559055	41559972
146159	chrX	41560748	41561657
146160	chrX	41580362	41581236
146161	chrX	41686495	41687365
146162	chrX	41687861	41688522
146163	chrX	41688647	41689402
146164	chrX	41695270	41696157
146165	chrX	41703233	41704075
146166	chrX	41705651	41706550
146167	chrX	41719747	41720711
146168	chrX	41722791	41723470
146169	chrX	41723628	41724414
146170	chrX	41733757	41734558
146171	chrX	41736821	41737716
146172	chrX	41797956	41798840
146173	chrX	41880863	41881790
146174	chrX	41908825	41909709
146175	chrX	41917307	41918204
146176	chrX	41923188	41924064
146177	chrX	41932773	41933424
146178	chrX	42127702	42128578
146179	chrX	42398944	42399596
146180	chrX	42494852	42495708
146181	chrX	42531209	42532081
146182	chrX	42586053	42586938
146183	chrX	42715142	42716030
146184	chrX	42720058	42720798
146185	chrX	42739106	42739911
146186	chrX	42934096	42934974
146187	chrX	42943279	42944085
146188	chrX	42944373	42945199
146189	chrX	42946539	42947470
146190	chrX	42948526	42949422
146191	chrX	42967615	42968516
146192	chrX	43525961	43526861
146193	chrX	43527553	43528423
146194	chrX	43557538	43558406
146195	chrX	43559389	43560255
146196	chrX	43644017	43644920
146197	chrX	43651493	43652302
146198	chrX	43654333	43655243
146199	chrX	43655947	43656670
146200	chrX	43676917	43677819
146201	chrX	43741724	43742576
146202	chrX	43749945	43750867
146203	chrX	43949433	43950341
146204	chrX	43958200	43959094
146205	chrX	44002350	44003154
146206	chrX	44003801	44004643
146207	chrX	44011215	44011900
146208	chrX	44012437	44013332
146209	chrX	44025255	44025949
146210	chrX	44026344	44027179
146211	chrX	44040100	44041020
146212	chrX	44055249	44056070
146213	chrX	44059947	44060848
146214	chrX	44062455	44063321
146215	chrX	44099076	44099984
146216	chrX	44100954	44101868
146217	chrX	44152547	44153429
146218	chrX	44243720	44244594
146219	chrX	44245435	44246346
146220	chrX	44247183	44248102
146221	chrX	44253013	44253928
146222	chrX	44255520	44256384
146223	chrX	44265253	44265930
146224	chrX	44314015	44314873
146225	chrX	44328121	44329010
146226	chrX	44329915	44330791
146227	chrX	44338083	44338786
146228	chrX	44343371	44344060
146229	chrX	44344178	44344811
146230	chrX	44536019	44536870
146231	chrX	44542556	44543449
146232	chrX	44545269	44546142
146233	chrX	44595994	44596882
146234	chrX	44597870	44598758
146235	chrX	44872569	44873461
146236	chrX	44875889	44876650
146237	chrX	44889679	44890540
146238	chrX	44898563	44899301
146239	chrX	44903799	44904659
146240	chrX	44921466	44922179
146241	chrX	44922960	44923723
146242	chrX	44931270	44932123
146243	chrX	44997174	44998001
146244	chrX	45000730	45001597
146245	chrX	45001724	45002282
146246	chrX	45007358	45008253
146247	chrX	45068305	45069185
146248	chrX	45070056	45070962
146249	chrX	45071739	45072527
146250	chrX	45172687	45173562
146251	chrX	45186811	45187667
146252	chrX	45191095	45192020
146253	chrX	45230201	45231069
146254	chrX	45231877	45232792
146255	chrX	45233402	45234164
146256	chrX	45445776	45446684
146257	chrX	45515189	45516078
146258	chrX	45697387	45698293
146259	chrX	45710001	45710872
146260	chrX	45714595	45715496
146261	chrX	45742808	45743687
146262	chrX	45749223	45750086
146263	chrX	45753349	45754267
146264	chrX	45756278	45757104
146265	chrX	45758136	45758869
146266	chrX	45758992	45759619
146267	chrX	45762393	45763287
146268	chrX	45765504	45766294
146269	chrX	45766935	45767843
146270	chrX	45769877	45770746
146271	chrX	45771368	45772256
146272	chrX	45778445	45779293
146273	chrX	45781615	45782473
146274	chrX	45782942	45783757
146275	chrX	45788672	45789505
146276	chrX	45800886	45801641
146277	chrX	45803333	45804219
146278	chrX	45806324	45807160
146279	chrX	45824234	45825134
146280	chrX	45849036	45849841
146281	chrX	45851229	45852094
146282	chrX	46320178	46321107
146283	chrX	46376255	46377120
146284	chrX	46381517	46381875
146285	chrX	46408523	46409369
146286	chrX	46423472	46424382
146287	chrX	46446803	46447716
146288	chrX	46485674	46486538
146289	chrX	46544961	46545868
146290	chrX	46554723	46555604
146291	chrX	46561950	46562805
146292	chrX	46573536	46573925
146293	chrX	46574006	46574345
146294	chrX	46574767	46575526
146295	chrX	46587953	46588688
146296	chrX	46590066	46590897
146297	chrX	46611470	46612356
146298	chrX	46626379	46627253
146299	chrX	46628524	46629418
146300	chrX	46637673	46638460
146301	chrX	46641848	46642766
146302	chrX	46649274	46650143
146303	chrX	46665291	46666159
146304	chrX	46676698	46677581
146305	chrX	46682797	46683712
146306	chrX	46685776	46686658
146307	chrX	46710950	46711823
146308	chrX	46713379	46714214
146309	chrX	46715354	46716226
146310	chrX	46716494	46717385
146311	chrX	46750619	46751476
146312	chrX	46754184	46755002
146313	chrX	46758855	46759714
146314	chrX	46784170	46785030
146315	chrX	46792182	46792936
146316	chrX	46796314	46797221
146317	chrX	46833575	46834491
146318	chrX	46836459	46837324
146319	chrX	46864986	46865893
146320	chrX	46903484	46904388
146321	chrX	46912059	46912747
146322	chrX	46912870	46913394
146323	chrX	46978342	46979212
146324	chrX	47128926	47129795
146325	chrX	47144638	47145490
146326	chrX	47190384	47191234
146327	chrX	47193334	47194238
146328	chrX	47217598	47218443
146329	chrX	47233083	47233989
146330	chrX	47235407	47236305
146331	chrX	47312113	47313034
146332	chrX	47358133	47359039
146333	chrX	47361640	47362526
146334	chrX	47365932	47366845
146335	chrX	47379965	47380867
146336	chrX	47384232	47385133
146337	chrX	47390509	47391393
146338	chrX	47458356	47459242
146339	chrX	47480604	47481344
146340	chrX	47482401	47483196
146341	chrX	47484762	47485585
146342	chrX	47506941	47507863
146343	chrX	47512144	47512844
146344	chrX	47513214	47514106
146345	chrX	47515979	47516844
146346	chrX	47523145	47524025
146347	chrX	47540828	47541714
146348	chrX	47545401	47546268
146349	chrX	47551433	47552358
146350	chrX	47555841	47556737
146351	chrX	47560767	47561659
146352	chrX	47562549	47563300
146353	chrX	47563870	47564633
146354	chrX	47568693	47569544
146355	chrX	47572761	47573642
146356	chrX	47574283	47574982
146357	chrX	47578373	47579094
146358	chrX	47579317	47580180
146359	chrX	47581873	47582780
146360	chrX	47583416	47584119
146361	chrX	47587835	47588651
146362	chrX	47604800	47605647
146363	chrX	47608169	47609089
146364	chrX	47619532	47620437
146365	chrX	47623400	47624329
146366	chrX	47629740	47630655
146367	chrX	47632410	47633301
146368	chrX	47634017	47634817
146369	chrX	47635001	47635854
146370	chrX	47637379	47638285
146371	chrX	47643806	47644418
146372	chrX	47644537	47645287
146373	chrX	47650275	47651198
146374	chrX	47658558	47659404
146375	chrX	47696935	47697838
146376	chrX	47831565	47832449
146377	chrX	47836329	47837233
146378	chrX	47854246	47855133
146379	chrX	47900511	47901400
146380	chrX	47902024	47902871
146381	chrX	47936204	47937104
146382	chrX	47958687	47959550
146383	chrX	47960126	47961046
146384	chrX	48003620	48004504
146385	chrX	48020922	48021806
146386	chrX	48025349	48026088
146387	chrX	48026439	48027303
146388	chrX	48071290	48072091
146389	chrX	48082933	48083845
146390	chrX	48468114	48468910
146391	chrX	48469073	48469863
146392	chrX	48475637	48476545
146393	chrX	48487138	48488045
146394	chrX	48508486	48509394
146395	chrX	48516720	48517656
146396	chrX	48521275	48522175
146397	chrX	48539149	48540020
146398	chrX	48574107	48575011
146399	chrX	48578477	48579043
146400	chrX	48597495	48598331
146401	chrX	48623959	48624803
146402	chrX	48631190	48632066
146403	chrX	48648001	48648911
146404	chrX	48651679	48652598
146405	chrX	48667316	48668190
146406	chrX	48676036	48676928
146407	chrX	48680176	48681065
146408	chrX	48682665	48683251
146409	chrX	48683372	48684138
146410	chrX	48696183	48697105
146411	chrX	48713206	48714032
146412	chrX	48714537	48715312
146413	chrX	48715983	48716796
146414	chrX	48720559	48721373
146415	chrX	48726372	48727146
146416	chrX	48736919	48737796
146417	chrX	48745997	48746880
146418	chrX	48789248	48790135
146419	chrX	48801385	48802307
146420	chrX	48826224	48826891
146421	chrX	48835192	48835926
146422	chrX	48891239	48892109
146423	chrX	48897480	48898406
146424	chrX	48911269	48912172
146425	chrX	48916942	48917858
146426	chrX	48918666	48919569
146427	chrX	48923919	48924751
146428	chrX	48934473	48935325
146429	chrX	48936908	48937653
146430	chrX	48938547	48939320
146431	chrX	48939630	48940386
146432	chrX	48941547	48942303
146433	chrX	48945493	48946391
146434	chrX	48957730	48958666
146435	chrX	48960080	48960943
146436	chrX	48971525	48971994
146437	chrX	48972110	48972737
146438	chrX	49001950	49002772
146439	chrX	49012600	49013470
146440	chrX	49017614	49018247
146441	chrX	49029554	49030433
146442	chrX	49032749	49033625
146443	chrX	49039530	49040447
146444	chrX	49041615	49042337
146445	chrX	49043154	49044083
146446	chrX	49053285	49054179
146447	chrX	49073603	49074516
146448	chrX	49079583	49080459
146449	chrX	49100781	49101697
146450	chrX	49106669	49107491
146451	chrX	49117338	49118133
146452	chrX	49123386	49124299
146453	chrX	49127671	49128546
146454	chrX	49129260	49130140
146455	chrX	49141943	49142836
146456	chrX	49155871	49156736
146457	chrX	49163473	49164366
146458	chrX	49166821	49167351
146459	chrX	49171675	49172118
146460	chrX	49172223	49172825
146461	chrX	49176137	49176986
146462	chrX	49177377	49178183
146463	chrX	49184305	49185191
146464	chrX	49185967	49186871
146465	chrX	49190779	49191682
146466	chrX	49192721	49193404
146467	chrX	49199788	49200694
146468	chrX	49209406	49210306
146469	chrX	49230441	49231306
146470	chrX	49235123	49236034
146471	chrX	49236862	49237744
146472	chrX	49257850	49258718
146473	chrX	49268982	49269888
146474	chrX	49273051	49273961
146475	chrX	49291675	49292526
146476	chrX	49308817	49309577
146477	chrX	49311895	49312813
146478	chrX	49626895	49627747
146479	chrX	49754008	49754908
146480	chrX	49840462	49841364
146481	chrX	49849785	49850692
146482	chrX	49876683	49877418
146483	chrX	49879019	49879934
146484	chrX	49884048	49884938
146485	chrX	49892227	49893116
146486	chrX	49910094	49910958
146487	chrX	49915333	49916219
146488	chrX	49919390	49920283
146489	chrX	49922141	49923017
146490	chrX	49947534	49948379
146491	chrX	49958801	49959716
146492	chrX	50002079	50002936
146493	chrX	50075639	50076544
146494	chrX	50102904	50103809
146495	chrX	50107095	50107927
146496	chrX	50204225	50205125
146497	chrX	50456766	50457676
146498	chrX	50579707	50580597
146499	chrX	50691489	50692389
146500	chrX	51332260	51333179
146501	chrX	51336342	51337242
146502	chrX	51396109	51396862
146503	chrX	51496371	51497210
146504	chrX	51743080	51743941
146505	chrX	51802947	51803750
146506	chrX	51892989	51893903
146507	chrX	51894637	51895570
146508	chrX	51917340	51918159
146509	chrX	52261358	52262279
146510	chrX	52270973	52271868
146511	chrX	52574416	52575308
146512	chrX	52920647	52921539
146513	chrX	52923455	52924360
146514	chrX	52927373	52928243
146515	chrX	52934664	52935540
146516	chrX	52989780	52990647
146517	chrX	52995211	52996100
146518	chrX	53000340	53001234
146519	chrX	53053787	53054671
146520	chrX	53064198	53065112
146521	chrX	53071386	53072247
146522	chrX	53081821	53082711
146523	chrX	53088340	53089201
146524	chrX	53092848	53093463
146525	chrX	53093671	53094580
146526	chrX	53189131	53190002
146527	chrX	53224932	53225807
146528	chrX	53262927	53263820
146529	chrX	53265445	53266320
146530	chrX	53279857	53280728
146531	chrX	53281112	53281980
146532	chrX	53284447	53285304
146533	chrX	53287521	53288194
146534	chrX	53312886	53313822
146535	chrX	53317218	53318106
146536	chrX	53320294	53320877
146537	chrX	53320997	53321714
146538	chrX	53355927	53356753
146539	chrX	53357874	53358867
146540	chrX	53362218	53363124
146541	chrX	53374183	53375092
146542	chrX	53422293	53423094
146543	chrX	53433980	53434867
146544	chrX	53435783	53436655
146545	chrX	53440517	53441116
146546	chrX	53441422	53442274
146547	chrX	53445772	53446632
146548	chrX	53452631	53453436
146549	chrX	53455989	53456865
146550	chrX	53474421	53475321
146551	chrX	53480745	53481507
146552	chrX	53481826	53482715
146553	chrX	53547391	53548238
146554	chrX	53594081	53594771
146555	chrX	53595051	53595907
146556	chrX	53678449	53679350
146557	chrX	53683761	53684667
146558	chrX	53686128	53687018
146559	chrX	53714493	53715336
146560	chrX	53716270	53717187
146561	chrX	53831628	53832534
146562	chrX	54042414	54043173
146563	chrX	54044102	54045010
146564	chrX	54177465	54178412
146565	chrX	54182386	54182962
146566	chrX	54183090	54183750
146567	chrX	54357473	54358368
146568	chrX	54358508	54359364
146569	chrX	54408754	54409634
146570	chrX	54439929	54440821
146571	chrX	54495661	54496459
146572	chrX	54529693	54530615
146573	chrX	54639220	54640147
146574	chrX	54807206	54807901
146575	chrX	54808430	54809342
146576	chrX	54921284	54922142
146577	chrX	54964653	54965560
146578	chrX	54994822	54995703
146579	chrX	54999748	55000632
146580	chrX	55008543	55009475
146581	chrX	55056968	55057603
146582	chrX	55057706	55057986
146583	chrX	55160654	55161580
146584	chrX	55342864	55343715
146585	chrX	55396747	55397605
146586	chrX	55451718	55452602
146587	chrX	55488430	55489260
146588	chrX	55647237	55648122
146589	chrX	55695040	55695921
146590	chrX	55698282	55699144
146591	chrX	55713895	55714801
146592	chrX	55715544	55716322
146593	chrX	55717305	55718142
146594	chrX	55907828	55908606
146595	chrX	55908739	55909408
146596	chrX	55919248	55920105
146597	chrX	56065853	56066695
146598	chrX	56068042	56068938
146599	chrX	56231964	56232839
146600	chrX	56233480	56234301
146601	chrX	56248226	56249128
146602	chrX	56281572	56282462
146603	chrX	56314110	56315016
146604	chrX	56343316	56344128
146605	chrX	56364964	56365868
146606	chrX	56385191	56385993
146607	chrX	56397388	56398276
146608	chrX	56563251	56564171
146609	chrX	56569430	56570315
146610	chrX	56572728	56573622
146611	chrX	56726324	56727203
146612	chrX	56728778	56729652
146613	chrX	56730115	56730854
146614	chrX	56733199	56734097
146615	chrX	56744730	56745637
146616	chrX	56764205	56765089
146617	chrX	56765534	56766295
146618	chrX	56780689	56781592
146619	chrX	56782069	56782943
146620	chrX	56791088	56791921
146621	chrX	56797678	56798600
146622	chrX	56800576	56801480
146623	chrX	56803253	56804128
146624	chrX	56812511	56813098
146625	chrX	56813222	56813984
146626	chrX	56816911	56817760
146627	chrX	56963108	56964019
146628	chrX	56977905	56978806
146629	chrX	56995121	56996002
146630	chrX	57121099	57121995
146631	chrX	57282339	57283250
146632	chrX	57286257	57287131
146633	chrX	57591575	57592007
146634	chrX	57592152	57592998
146635	chrX	57595168	57595989
146636	chrX	57821594	57822431
146637	chrX	57909558	57910404
146638	chrX	57910561	57910982
146639	chrX	57918781	57919653
146640	chrX	57951688	57952547
146641	chrX	63249856	63250847
146642	chrX	63330480	63331354
146643	chrX	63350908	63351744
146644	chrX	63354150	63355041
146645	chrX	63560577	63561475
146646	chrX	63746042	63746941
146647	chrX	63754761	63755617
146648	chrX	63761377	63762228
146649	chrX	64205442	64206347
146650	chrX	64394986	64395853
146651	chrX	64975140	64975737
146652	chrX	64976061	64976917
146653	chrX	65034493	65035306
146654	chrX	65406313	65407052
146655	chrX	65407227	65408032
146656	chrX	65528498	65529372
146657	chrX	65534406	65535311
146658	chrX	65581661	65582568
146659	chrX	65587907	65588823
146660	chrX	65595197	65596060
146661	chrX	65596336	65596972
146662	chrX	65598260	65599154
146663	chrX	65601293	65602194
146664	chrX	65606873	65607779
146665	chrX	65609854	65610696
146666	chrX	65644671	65645559
146667	chrX	65656259	65657137
146668	chrX	65662946	65663847
146669	chrX	65667152	65668066
146670	chrX	65668456	65669203
146671	chrX	65669834	65670699
146672	chrX	65674109	65674934
146673	chrX	65677589	65678429
146674	chrX	65678938	65679823
146675	chrX	65681400	65682302
146676	chrX	65684932	65685741
146677	chrX	65688249	65689095
146678	chrX	65690098	65691009
146679	chrX	65694511	65695394
146680	chrX	65697861	65698772
146681	chrX	65703617	65704439
146682	chrX	65720305	65721224
146683	chrX	65722221	65723023
146684	chrX	65723519	65724373
146685	chrX	65745042	65745872
146686	chrX	65750445	65751318
146687	chrX	65755622	65756482
146688	chrX	65821837	65822737
146689	chrX	65865948	65866801
146690	chrX	65871629	65872536
146691	chrX	65873286	65874117
146692	chrX	65891615	65892518
146693	chrX	65893864	65894777
146694	chrX	65901190	65902087
146695	chrX	65910657	65911424
146696	chrX	65924580	65925384
146697	chrX	65926081	65926984
146698	chrX	65985895	65986786
146699	chrX	65987583	65988491
146700	chrX	65990500	65991391
146701	chrX	65995468	65996206
146702	chrX	65997784	65998671
146703	chrX	66002909	66003705
146704	chrX	66003859	66004345
146705	chrX	66005397	66006158
146706	chrX	66007946	66008802
146707	chrX	66011863	66012696
146708	chrX	66013169	66013953
146709	chrX	66014954	66015833
146710	chrX	66018315	66019216
146711	chrX	66020295	66021176
146712	chrX	66022933	66023796
146713	chrX	66030665	66031566
146714	chrX	66039756	66040639
146715	chrX	66046602	66047521
146716	chrX	66049889	66050806
146717	chrX	66074661	66075585
146718	chrX	66109877	66110782
146719	chrX	66638830	66639626
146720	chrX	66728620	66729531
146721	chrX	67546006	67546943
146722	chrX	67725738	67726624
146723	chrX	67733890	67734778
146724	chrX	67780423	67781340
146725	chrX	68084519	68085413
146726	chrX	68114419	68115313
146727	chrX	68186593	68187501
146728	chrX	68203238	68204086
146729	chrX	68204388	68205217
146730	chrX	68415126	68416009
146731	chrX	68419753	68420655
146732	chrX	68433215	68434010
146733	chrX	68462443	68463355
146734	chrX	68498521	68499389
146735	chrX	68503965	68504747
146736	chrX	68508700	68509473
146737	chrX	68511004	68511899
146738	chrX	68665296	68665825
146739	chrX	68666329	68667231
146740	chrX	68684035	68684949
146741	chrX	68685803	68686812
146742	chrX	68693287	68694109
146743	chrX	68694248	68694999
146744	chrX	68699853	68700741
146745	chrX	68703529	68704364
146746	chrX	68710571	68711395
146747	chrX	68732658	68733558
146748	chrX	68827500	68828111
146749	chrX	68828543	68829393
146750	chrX	68842638	68843525
146751	chrX	68865077	68865991
146752	chrX	68894507	68895341
146753	chrX	68994343	68995240
146754	chrX	68999178	69000043
146755	chrX	69152232	69153138
146756	chrX	69158155	69159064
146757	chrX	69164044	69164784
146758	chrX	69165083	69165953
146759	chrX	69221852	69222761
146760	chrX	69285719	69286624
146761	chrX	69503735	69504626
146762	chrX	69537985	69538884
146763	chrX	69615581	69616442
146764	chrX	69618613	69619524
146765	chrX	70030225	70031074
146766	chrX	70133323	70134146
146767	chrX	70196948	70197847
146768	chrX	70289566	70290461
146769	chrX	70338131	70338968
146770	chrX	70398656	70399560
146771	chrX	70422935	70423781
146772	chrX	70433679	70434413
146773	chrX	70438863	70439710
146774	chrX	70444545	70445415
146775	chrX	70451941	70452814
146776	chrX	70454471	70455317
146777	chrX	70470676	70471577
146778	chrX	70755643	70756561
146779	chrX	70970286	70970939
