#chrom	chromStart	chromEnd
chr4	116357679	116358215
chr4	116476818	116477670
chr4	116477989	116478864
chr4	116705171	116705932
chr4	116925798	116926718
chr4	117987257	117988171
chr4	118033050	118033980
chr4	118265192	118266117
chr4	118270154	118271054
chr4	118275108	118275910
chr4	118278224	118279112
chr4	118280607	118281468
chr4	118283963	118284819
chr4	118352581	118353406
chr4	118591246	118592159
chr4	118595646	118596537
chr4	118629417	118630281
chr4	118631160	118632112
chr4	118633983	118634853
chr4	118684997	118685907
chr4	118729631	118730482
chr4	118760252	118761125
chr4	118771932	118772732
chr4	118826886	118827721
chr4	118834801	118835431
chr4	118835763	118836633
chr4	118850187	118851089
chr4	118864848	118865698
chr4	118866319	118867106
chr4	118888439	118889359
chr4	118890035	118890789
chr4	118967781	118968688
chr4	118981574	118982457
chr4	118983522	118984399
chr4	118991503	118992354
chr4	119002805	119003643
chr4	119008544	119009339
chr4	119010038	119010844
chr4	119011048	119011648
chr4	119025499	119026323
chr4	119037951	119038865
chr4	119041672	119042574
chr4	119100464	119101348
chr4	119103019	119103899
chr4	119112973	119113868
chr4	119124208	119125108
chr4	119139480	119140303
chr4	119208854	119209738
chr4	119212198	119213088
chr4	119233533	119234310
chr4	119237766	119238621
chr4	119244526	119245415
chr4	119284668	119285574
chr4	119286187	119287025
chr4	119300217	119301113
chr4	119312878	119313664
chr4	119314141	119315013
chr4	119336719	119337613
chr4	119363134	119364045
chr4	119366615	119367518
chr4	119370151	119371036
chr4	119374339	119375164
chr4	119446576	119447334
chr4	119454267	119455186
chr4	119462455	119463340
chr4	119463954	119464745
chr4	119465501	119466312
chr4	119488257	119488991
chr4	119626936	119627811
chr4	119628534	119629415
chr4	120049573	120050467
chr4	120052605	120053464
chr4	120053892	120054609
chr4	120066491	120067397
chr4	120070977	120071859
chr4	120304647	120305438
chr4	120309651	120310139
chr4	120658495	120659391
chr4	120922088	120922827
chr4	121009412	121010278
chr4	121041468	121042333
chr4	121070781	121071555
chr4	121072047	121072859
chr4	121093048	121093860
chr4	121094122	121094972
chr4	121129632	121130469
chr4	121137734	121138579
chr4	121139356	121140267
chr4	121153734	121154648
chr4	121156618	121157479
chr4	121164009	121164864
chr4	121168612	121169493
chr4	121175971	121176751
chr4	121177079	121177910
chr4	121180383	121181227
chr4	121182062	121182921
chr4	121189589	121190492
chr4	121192208	121193078
chr4	121199678	121200573
chr4	121200768	121201518
chr4	121205468	121206338
chr4	121216158	121217029
chr4	121221419	121222271
chr4	121227210	121228107
chr4	121243357	121244190
chr4	121251976	121252863
chr4	121253914	121254236
chr4	121254339	121254954
chr4	121256158	121257041
chr4	121307409	121308262
chr4	121380330	121381268
chr4	121462398	121463317
chr4	121484469	121485322
chr4	121690537	121691397
chr4	121695972	121696510
chr4	121696643	121697433
chr4	121706369	121707274
chr4	121711329	121712195
chr4	121726388	121727241
chr4	121740809	121741679
chr4	121800850	121801770
chr4	121823538	121824413
chr4	121870043	121870905
chr4	121897839	121898763
chr4	121900060	121900963
chr4	121938434	121939305
chr4	121949972	121950818
chr4	121951332	121952166
chr4	121977509	121978319
chr4	122003090	122003999
chr4	122117606	122118431
chr4	122122709	122123215
chr4	122131473	122132377
chr4	122150617	122151296
chr4	122151934	122152793
chr4	122156649	122157476
chr4	122167248	122168141
chr4	122212641	122213534
chr4	122221101	122221988
chr4	122364821	122365740
chr4	122378955	122379876
chr4	122434037	122434888
chr4	122456276	122457184
chr4	122458342	122459221
chr4	122459751	122460357
chr4	122502956	122503858
chr4	122507900	122508782
chr4	122539787	122540645
chr4	122576535	122577302
chr4	122578161	122579070
chr4	122584203	122584921
chr4	122602230	122603140
chr4	122632676	122633441
chr4	122634961	122635787
chr4	122652085	122652958
chr4	122716616	122717484
chr4	122728790	122729573
chr4	122732154	122733040
chr4	122737120	122738052
chr4	122739037	122739934
chr4	122743945	122744848
chr4	122746216	122747139
chr4	122757726	122758629
chr4	122762347	122763163
chr4	122771855	122772761
chr4	122826817	122827386
chr4	122827535	122828161
chr4	122914081	122914960
chr4	122922591	122923411
chr4	122930509	122931403
chr4	122944941	122945783
chr4	123083533	123084125
chr4	123088306	123089178
chr4	123102665	123103556
chr4	123106649	123107303
chr4	123107438	123108025
chr4	123163360	123164266
chr4	123232146	123232948
chr4	123233335	123234114
chr4	123240003	123240906
chr4	123243947	123244803
chr4	123304096	123304967
chr4	123325009	123325884
chr4	123340028	123340894
chr4	123351976	123352803
chr4	123363438	123364293
chr4	123376638	123377494
chr4	123384975	123385869
chr4	123396287	123397131
chr4	123397898	123398757
chr4	123399271	123399952
chr4	123401741	123402630
chr4	123415761	123416669
chr4	123418244	123419130
chr4	123421468	123422210
chr4	123443099	123443859
chr4	123444019	123444824
chr4	123449449	123450346
chr4	123452446	123453247
chr4	123455565	123456319
chr4	123471529	123472421
chr4	123477571	123478456
chr4	123488705	123489581
chr4	123495346	123496164
chr4	123503684	123504556
chr4	123505303	123506229
chr4	123553201	123554111
chr4	123564546	123565423
chr4	123588877	123589704
chr4	123598022	123598757
chr4	123599643	123600512
chr4	123602893	123603810
chr4	123606777	123607670
chr4	123616729	123617625
chr4	123618502	123619342
chr4	123621083	123621983
chr4	123624769	123625689
chr4	123649092	123649976
chr4	123671748	123672341
chr4	123672841	123673654
chr4	123811337	123812256
chr4	123817029	123817890
chr4	124018598	124019455
chr4	124060175	124061093
chr4	124641755	124642629
chr4	124682132	124682999
chr4	124702905	124703827
chr4	124709958	124710678
chr4	124712388	124713309
chr4	125314574	125315407
chr4	127622693	127623608
chr4	127629344	127630124
chr4	127631094	127631865
chr4	127632489	127633389
chr4	127698558	127699458
chr4	127781814	127782702
chr4	127832402	127833266
chr4	127880454	127881327
chr4	127964839	127965728
chr4	127997373	127998200
chr4	128060778	128061673
chr4	128191085	128191968
chr4	128286135	128286766
chr4	128287581	128288508
chr4	128454082	128454937
chr4	128517442	128518336
chr4	128552798	128553721
chr4	128570094	128570977
chr4	128571586	128572397
chr4	128782130	128782981
chr4	128793799	128794699
chr4	128803537	128804249
chr4	128809336	128810245
chr4	128811214	128811636
chr4	128811749	128812429
chr4	128846880	128847754
chr4	128854143	128855034
chr4	128861689	128862333
chr4	128863250	128864011
chr4	128871685	128872511
chr4	128908540	128909412
chr4	128912925	128913767
chr4	128914237	128914980
chr4	128916506	128917387
chr4	128917788	128918488
chr4	128924653	128925479
chr4	128957916	128958812
chr4	129091428	129092194
chr4	129093125	129094028
chr4	129095735	129096640
chr4	129113730	129114627
chr4	129326923	129327347
chr4	129327591	129328472
chr4	129342576	129343448
chr4	129343994	129344704
chr4	129345606	129346401
chr4	129362458	129363327
chr4	129532520	129533300
chr4	129533426	129533805
chr4	131724662	131725542
chr4	131974731	131975353
chr4	131975669	131976476
chr4	131977721	131978492
chr4	134947944	134948799
chr4	134952245	134953168
chr4	136395081	136395968
chr4	136441685	136442428
chr4	136650680	136651518
chr4	136928766	136929670
chr4	137420714	137421594
chr4	137532165	137533037
chr4	137631382	137632211
chr4	138035447	138036353
chr4	138114193	138115074
chr4	138188347	138188923
chr4	138189032	138189557
chr4	138190137	138191009
chr4	138235326	138236233
chr4	138242011	138242920
chr4	138298504	138299401
chr4	138304850	138305743
chr4	138307084	138307975
chr4	138327840	138328718
chr4	138341444	138342356
chr4	138347904	138348727
chr4	138390072	138390962
chr4	138392428	138393343
chr4	138398076	138398981
chr4	138405928	138406749
chr4	138775615	138776530
chr4	138870850	138871697
chr4	138894517	138895405
chr4	138953667	138954579
chr4	138958216	138959088
chr4	138959280	138960084
chr4	138963075	138963956
chr4	138967106	138967995
chr4	138972948	138973846
chr4	138977240	138978136
chr4	138981620	138982520
chr4	138999514	139000385
chr4	139001146	139002063
chr4	139002682	139003570
chr4	139015221	139016164
chr4	139021288	139022109
chr4	139030418	139031297
chr4	139041555	139042433
chr4	139044541	139045437
chr4	139082586	139083459
chr4	139083876	139084812
chr4	139099135	139100028
chr4	139137478	139138394
chr4	139140038	139140777
chr4	139144251	139145070
chr4	139147193	139147823
chr4	139147950	139148667
chr4	139154685	139155593
chr4	139156760	139157666
chr4	139167595	139168480
chr4	139176200	139176838
chr4	139177646	139178412
chr4	139183953	139184818
chr4	139188843	139189742
chr4	139191307	139192151
chr4	139206944	139207559
chr4	139208069	139208969
chr4	139213838	139214734
chr4	139219884	139220669
chr4	139227483	139228364
chr4	139229170	139230062
chr4	139237656	139238567
chr4	139260750	139261677
chr4	139266379	139267284
chr4	139279213	139279653
chr4	139279776	139280489
chr4	139295353	139296212
chr4	139300995	139301859
chr4	139302219	139302851
chr4	139312665	139313485
chr4	139315057	139315920
chr4	139341386	139342208
chr4	139396378	139397249
chr4	139415793	139416654
chr4	139419116	139419990
chr4	139453403	139454282
chr4	139469653	139470435
chr4	139470799	139471609
chr4	139484481	139485373
chr4	139497662	139498482
chr4	139504790	139505631
chr4	139509410	139510257
chr4	139511284	139512117
chr4	139521760	139522683
chr4	139528337	139529256
chr4	139530629	139531491
chr4	139554991	139555825
chr4	139556700	139557453
chr4	139560444	139561361
chr4	139566980	139567866
chr4	139603437	139604267
chr4	139606423	139607254
chr4	139651281	139652151
chr4	139654786	139655677
chr4	139656794	139657541
chr4	139657732	139658359
chr4	139660274	139661169
chr4	139665480	139666350
chr4	139666777	139667625
chr4	139674976	139675822
chr4	139682735	139683659
chr4	139688602	139689528
chr4	139692183	139693073
chr4	139734628	139735499
chr4	139740309	139741186
chr4	139766981	139767884
chr4	139786694	139787617
chr4	139798242	139799074
chr4	139814028	139814848
chr4	139815729	139816599
chr4	139821168	139821678
chr4	139829108	139829959
chr4	139841299	139842202
chr4	139843407	139844312
chr4	139844773	139845663
chr4	139863245	139864150
chr4	139872031	139872933
chr4	139873435	139874122
chr4	139876230	139877103
chr4	139890594	139891510
chr4	139898014	139898905
chr4	139903625	139904491
chr4	139941484	139942317
chr4	139946605	139947499
chr4	139950518	139951231
chr4	139961265	139962115
chr4	139967232	139968141
chr4	139975631	139976503
chr4	139978451	139979344
chr4	139989114	139989971
chr4	140012353	140013249
chr4	140018943	140019728
chr4	140026887	140027760
chr4	140038269	140039163
chr4	140042430	140043327
chr4	140046246	140047128
chr4	140048980	140049910
chr4	140053688	140054452
chr4	140061061	140061910
chr4	140068814	140069617
chr4	140070158	140071097
chr4	140071613	140072489
chr4	140083284	140083961
chr4	140088091	140088990
chr4	140090980	140091814
chr4	140092492	140093395
chr4	140094470	140095306
chr4	140095673	140096690
chr4	140098313	140099164
chr4	140099787	140100654
chr4	140102141	140102886
chr4	140103469	140104360
chr4	140116310	140117192
chr4	140130407	140131318
chr4	140136252	140137142
chr4	140150504	140151285
chr4	140151715	140152632
chr4	140153797	140154689
chr4	140155646	140156258
chr4	140156388	140157230
chr4	140172686	140173584
chr4	140174314	140175214
chr4	140176474	140177321
chr4	140237522	140238147
chr4	140238257	140238739
chr4	140242865	140243721
chr4	140250746	140251557
chr4	140252717	140253551
chr4	140256054	140256958
chr4	140353616	140354435
chr4	140359596	140360496
chr4	140373086	140373998
chr4	140427104	140427998
chr4	140497647	140498539
chr4	140523659	140524543
chr4	140556451	140557354
chr4	140568468	140569404
chr4	140622187	140623086
chr4	140641680	140642504
chr4	140697667	140698581
chr4	140705955	140706842
chr4	140711746	140712583
chr4	140718107	140718876
chr4	140719000	140719761
chr4	140720709	140721510
chr4	140727720	140728618
chr4	140729990	140730650
chr4	140736592	140737480
chr4	140742111	140742936
chr4	140743084	140743948
chr4	140752927	140753792
chr4	140755797	140756542
chr4	140756674	140757375
chr4	140789463	140790282
chr4	140790655	140791497
chr4	140800482	140801372
chr4	140805837	140806736
chr4	140807654	140808542
chr4	140809520	140810357
chr4	140829534	140830435
chr4	140837368	140838258
chr4	140850745	140851617
chr4	140862932	140863803
chr4	140884279	140885136
chr4	141131737	141132506
chr4	141132900	141133752
chr4	141142219	141143127
chr4	141220576	141221413
chr4	141294049	141294916
chr4	141306994	141307880
chr4	141311510	141312336
chr4	141328807	141329673
chr4	141332312	141333227
chr4	141333601	141334366
chr4	141340964	141341719
chr4	141347751	141348706
chr4	141352853	141353590
chr4	141458421	141459308
chr4	141484000	141484846
chr4	141630686	141631612
chr4	141636257	141637085
chr4	141640475	141641309
chr4	141641991	141642857
chr4	141647689	141648527
chr4	141657609	141658535
chr4	141686166	141687009
chr4	141689712	141690654
chr4	141701586	141702434
chr4	141704793	141705508
chr4	141705766	141706648
chr4	141707751	141708708
chr4	142126636	142127517
chr4	142265538	142266302
chr4	142282600	142283510
chr4	142294304	142295218
chr4	142336019	142336815
chr4	142346683	142347548
chr4	142352897	142353805
chr4	142354819	142355709
chr4	142356525	142357465
chr4	142358411	142359318
chr4	142366764	142367415
chr4	142367536	142368138
chr4	142372339	142373181
chr4	142377234	142378007
chr4	142386164	142387013
chr4	142404914	142405814
chr4	142406832	142407721
chr4	142416506	142417411
chr4	142434200	142435056
chr4	142446706	142447647
chr4	142466663	142467574
chr4	142473112	142474025
chr4	142474468	142475295
chr4	142485224	142486131
chr4	142528092	142528947
chr4	142544429	142544907
chr4	142549896	142550637
chr4	142556751	142557695
chr4	142559939	142560729
chr4	142565417	142566282
chr4	142566892	142567733
chr4	142571783	142572659
chr4	142574110	142575012
chr4	142645281	142646171
chr4	142696350	142697140
chr4	142698422	142699234
chr4	142700387	142701203
chr4	142703662	142704565
chr4	142713101	142714038
chr4	142719863	142720730
chr4	142817139	142818060
chr4	142845954	142846758
chr4	142846998	142847853
chr4	142961578	142962395
chr4	143021101	143021953
chr4	143023225	143024107
chr4	143026285	143027184
chr4	143184424	143185350
chr4	143211737	143212606
chr4	143230428	143231328
chr4	143336128	143337061
chr4	143357092	143357864
chr4	143358791	143359649
chr4	143362386	143363238
chr4	143375368	143376221
chr4	143377334	143378191
chr4	143381099	143382016
chr4	143399097	143399975
chr4	143403075	143403766
chr4	143404553	143405031
chr4	143405127	143405550
chr4	143501934	143502850
chr4	143512945	143513942
chr4	143531159	143531903
chr4	143558885	143559816
chr4	143562698	143563589
chr4	143700418	143701261
chr4	143773771	143774654
chr4	143907514	143908379
chr4	143911776	143912689
chr4	143920967	143921864
chr4	144174190	144175090
chr4	144337990	144338833
chr4	144356081	144356967
chr4	144645600	144646486
chr4	144646890	144647670
chr4	144894338	144895192
chr4	145012568	145013451
chr4	145019087	145019943
chr4	145041141	145041993
chr4	145061093	145061990
chr4	145075564	145076505
chr4	145097836	145098708
chr4	145103267	145104122
chr4	145125792	145126704
chr4	145132257	145133159
chr4	145135905	145136779
chr4	145165402	145166273
chr4	145177540	145178372
chr4	145179249	145179900
chr4	145180205	145181090
chr4	145186455	145187359
chr4	145233835	145234695
chr4	145480016	145480840
chr4	145481546	145482301
chr4	145482463	145482918
chr4	145487423	145488300
chr4	145557408	145558308
chr4	145609541	145610415
chr4	145613371	145614263
chr4	145616646	145617513
chr4	145618914	145619823
chr4	145623753	145624605
chr4	145732733	145733626
chr4	145769370	145770296
chr4	145785251	145786135
chr4	145795197	145796007
chr4	145796345	145797091
chr4	145799013	145799892
chr4	145808098	145808945
chr4	145820117	145820962
chr4	145822229	145823070
chr4	145839936	145840791
chr4	145904392	145905049
chr4	145934201	145934984
chr4	145936139	145936968
chr4	145938402	145939240
chr4	145956107	145956969
chr4	146029680	146030540
chr4	146049474	146050388
chr4	146058824	146059570
chr4	146059694	146060446
chr4	146062024	146062808
chr4	146072146	146072919
chr4	146105264	146106034
chr4	146108480	146109296
chr4	146110606	146111473
chr4	146143585	146144491
chr4	146175378	146176255
chr4	146232055	146232950
chr4	146235391	146236304
chr4	146243113	146244050
chr4	146275078	146275967
chr4	146287937	146288796
chr4	146327631	146328520
chr4	146330274	146331114
chr4	146333281	146334187
chr4	146458230	146459119
chr4	146486482	146487304
chr4	146511143	146512044
chr4	146521821	146522741
chr4	146636758	146637685
chr4	146945457	146946344
chr4	147616955	147617831
chr4	147683739	147684654
chr4	147707862	147708772
chr4	147731662	147732528
chr4	147741528	147742443
chr4	147767791	147768652
chr4	147780062	147780958
chr4	147781987	147782890
chr4	147785098	147785706
chr4	147785824	147786451
chr4	147794664	147795446
chr4	147799740	147800626
chr4	147808857	147809758
chr4	147815416	147816279
chr4	147825791	147826671
chr4	147828196	147829082
chr4	147831572	147832407
chr4	147840827	147841662
chr4	147846083	147846915
chr4	147861159	147861875
chr4	147866541	147867435
chr4	147933219	147934073
chr4	147942780	147943647
chr4	147944199	147944974
chr4	147983899	147984656
chr4	148007291	148008198
chr4	148044738	148045510
chr4	148052211	148053103
chr4	148054173	148055037
chr4	148056652	148057536
chr4	148060418	148061262
chr4	148195726	148196528
chr4	148216618	148217488
chr4	148355135	148356023
chr4	148375860	148376725
chr4	148442105	148443001
chr4	148445076	148445959
chr4	148447443	148448350
chr4	150038412	150039240
chr4	150039635	150040413
chr4	150078092	150078929
chr4	150079087	150079704
chr4	150126007	150126805
chr4	150242395	150243246
chr4	150302237	150303130
chr4	150421491	150422348
chr4	150827935	150828830
chr4	150851868	150852733
chr4	150866776	150867682
chr4	150884997	150885890
chr4	150950467	150951377
chr4	150976731	150977463
chr4	150977604	150978287
chr4	151015166	151016128
chr4	151031884	151032815
chr4	151099058	151099958
chr4	151117200	151118035
chr4	151362449	151363347
chr4	151403393	151404298
chr4	151407496	151408107
chr4	151408597	151409484
chr4	151418954	151419726
chr4	151420223	151421000
chr4	151760623	151761531
chr4	151801391	151802245
chr4	151852721	151853577
chr4	151854090	151854905
chr4	151865109	151865981
chr4	151866435	151867145
chr4	151887214	151888084
chr4	151888477	151889205
chr4	151940027	151940849
chr4	151990981	151991753
chr4	152010493	152011391
chr4	152013975	152014880
chr4	152045471	152046368
chr4	152052337	152053243
chr4	152063565	152064462
chr4	152079590	152080464
chr4	152090368	152091289
chr4	152100244	152101115
chr4	152115570	152116430
chr4	152118869	152119727
chr4	152125975	152126878
chr4	152138299	152139185
chr4	152143317	152143895
chr4	152183361	152184250
chr4	152221578	152222444
chr4	152246400	152247293
chr4	152255175	152256065
chr4	152258528	152259351
chr4	152281413	152282345
chr4	152327595	152328466
chr4	152334787	152335663
chr4	152352455	152353351
chr4	152357077	152357936
chr4	152359412	152360310
chr4	152381965	152382839
chr4	152394628	152395493
chr4	152399025	152399910
chr4	152408356	152409211
chr4	152419409	152420330
chr4	152424736	152425606
chr4	152454094	152454927
chr4	152458650	152459504
chr4	152460327	152461171
chr4	152461779	152462649
chr4	152464084	152464967
chr4	152466862	152467721
chr4	152468277	152469060
chr4	152476545	152477461
chr4	152485487	152486389
chr4	152500631	152501514
chr4	152510460	152511314
chr4	152512366	152513151
chr4	152524168	152524993
chr4	152525398	152526277
chr4	152534502	152535171
chr4	152535830	152536700
chr4	152544358	152545202
chr4	152551937	152552820
chr4	152553959	152554847
chr4	152556143	152557027
chr4	152563007	152563936
chr4	152572427	152573294
chr4	152577491	152578422
chr4	152584727	152585612
chr4	152591065	152591903
chr4	152595036	152595937
chr4	152606633	152607531
chr4	152613935	152614751
chr4	152620816	152621706
chr4	152629714	152630275
chr4	152633803	152634683
chr4	152635669	152636566
chr4	152637970	152638851
chr4	152640007	152640928
chr4	152643172	152644073
chr4	152663055	152663646
chr4	152665648	152666405
chr4	152675789	152676612
chr4	152679567	152680477
chr4	152683638	152684475
chr4	152686355	152687233
chr4	152689553	152690453
chr4	152696655	152697563
chr4	152727604	152728422
chr4	152735070	152735908
chr4	152779400	152780380
chr4	152785939	152786796
chr4	152814796	152815570
chr4	152846500	152847394
chr4	152850074	152850974
chr4	152854847	152855774
chr4	152937282	152938156
chr4	153008343	153009167
chr4	153045042	153045956
chr4	153079661	153080537
chr4	153082037	153082776
chr4	153083151	153084050
chr4	153084898	153085796
chr4	153106823	153107614
chr4	153111744	153112639
chr4	153113208	153114006
chr4	153114511	153115303
chr4	153115709	153116526
chr4	153127623	153128506
chr4	153134589	153135455
chr4	153138562	153139437
chr4	153142732	153143639
chr4	153151395	153152098
chr4	153153033	153153921
chr4	153156046	153156931
chr4	153204954	153205820
chr4	153222234	153222585
chr4	153222699	153223391
chr4	153248831	153249736
chr4	153256964	153257736
chr4	153318524	153319375
chr4	153341492	153342403
chr4	153344224	153345065
chr4	153354198	153355097
chr4	153364826	153365667
chr4	153398457	153399329
chr4	153426204	153427095
chr4	153429011	153429870
chr4	153432970	153433812
chr4	153439021	153439949
chr4	153449916	153450814
chr4	153451700	153452514
chr4	153453265	153454129
chr4	153458895	153459754
chr4	153465884	153466782
chr4	153468637	153469445
chr4	153471460	153472331
chr4	153472962	153473691
chr4	153483237	153484143
chr4	153487967	153488855
chr4	153492724	153493214
chr4	153493340	153494087
chr4	153496954	153497843
chr4	153501428	153502313
chr4	153506755	153507572
chr4	153514559	153515462
chr4	153518302	153519137
chr4	153521893	153522742
chr4	153528712	153529612
chr4	153530219	153531135
chr4	153573949	153574833
chr4	153608798	153609705
chr4	153615510	153616324
chr4	153634444	153635311
chr4	153635632	153636441
chr4	153643143	153644015
chr4	153649358	153650168
chr4	153651340	153652160
chr4	153652284	153652971
chr4	153654543	153655244
chr4	153655675	153656585
chr4	153659134	153659973
chr4	153661113	153661989
chr4	153676711	153677560
chr4	153679355	153680225
chr4	153683896	153684681
chr4	153705815	153706738
chr4	153728394	153729255
chr4	153741241	153742120
chr4	153745427	153746215
chr4	153747230	153748126
chr4	153748385	153749170
chr4	153749911	153750807
chr4	153754812	153755602
chr4	153759518	153760444
chr4	153790685	153791599
chr4	153792247	153793075
chr4	153809064	153809951
chr4	153949941	153950815
chr4	154332782	154333692
chr4	154416650	154417351
chr4	154549985	154550884
chr4	154551880	154552751
chr4	154559053	154559876
chr4	154596850	154597728
chr4	154618428	154619289
chr4	154622352	154623230
chr4	154626564	154627449
chr4	154743570	154744445
chr4	155353763	155354599
chr4	155371221	155372077
chr4	155376389	155377275
chr4	155442069	155442842
chr4	155582713	155583618
chr4	155614828	155615709
chr4	155639402	155640311
chr4	155667287	155668115
chr4	155675713	155676633
chr4	155684875	155685788
chr4	155758556	155759441
chr4	155759900	155760503
chr4	155768785	155769702
chr4	155786863	155787669
chr4	155809585	155810447
chr4	155953330	155954198
chr4	155959059	155959957
chr4	155963911	155964851
chr4	156329557	156330369
chr4	156330529	156331289
chr4	156505290	156505993
chr4	156514996	156515840
chr4	156775599	156776456
chr4	156828983	156829879
chr4	156892731	156893585
chr4	156898114	156899039
chr4	156914988	156915876
chr4	156939540	156940392
chr4	156946426	156947249
chr4	156949264	156950185
chr4	156954278	156955118
chr4	156956695	156957595
chr4	156958061	156958888
chr4	156966500	156967403
chr4	156968303	156969201
chr4	156970440	156971167
chr4	156971441	156972354
chr4	157071779	157072683
chr4	157075900	157076792
chr4	157220039	157220942
chr4	157443311	157444095
chr4	157978471	157979356
chr4	157983076	157983918
chr4	157986202	157987091
chr4	157988508	157989367
chr4	157991983	157992888
chr4	158001927	158002760
chr4	158006696	158007603
chr4	158033100	158033988
chr4	158037236	158038037
chr4	158120919	158121764
chr4	158158854	158159756
chr4	158161242	158162153
chr4	158170361	158171247
chr4	158172341	158173247
chr4	158201429	158202283
chr4	158208940	158209732
chr4	158210025	158210919
chr4	158250153	158251017
chr4	158255600	158256367
chr4	158512944	158513830
chr4	158535065	158535958
chr4	158537820	158538435
chr4	158538660	158539470
chr4	158542212	158543085
chr4	158544010	158544837
chr4	158598866	158599982
chr4	158608949	158609793
chr4	158610608	158611443
chr4	158624724	158625563
chr4	158663584	158664287
chr4	158667388	158668293
chr4	158671685	158672606
chr4	158714581	158715431
chr4	158722888	158723806
chr4	158729674	158730575
chr4	158766232	158767111
chr4	158768545	158769406
chr4	158774914	158775773
chr4	158777818	158778700
chr4	158783515	158784373
chr4	158787693	158788297
chr4	158788408	158788838
chr4	158796542	158797395
chr4	158805460	158806369
chr4	158807436	158808221
chr4	158809507	158809934
chr4	158810023	158810535
chr4	158811471	158812366
chr4	158816629	158817243
chr4	158817700	158818583
chr4	158850512	158851355
chr4	158856592	158857475
chr4	158873848	158874718
chr4	158896236	158896976
chr4	158902275	158903177
chr4	158905810	158906679
chr4	158913962	158914854
chr4	158929972	158930699
chr4	158935915	158936811
chr4	158939985	158940824
chr4	158941303	158942097
chr4	158948911	158949810
chr4	159017730	159018595
chr4	159047416	159048107
chr4	159052139	159052834
chr4	159077440	159078324
chr4	159102545	159103455
chr4	159103828	159104510
chr4	159105544	159106388
chr4	159117712	159118596
chr4	159175289	159176162
chr4	159177825	159178642
chr4	159185429	159185857
chr4	159190169	159191041
chr4	159202681	159203564
chr4	159206332	159207133
chr4	159239331	159239940
chr4	159240349	159241246
chr4	159250625	159251506
chr4	159271571	159272451
chr4	159274459	159275357
chr4	159275912	159276647
chr4	159278173	159279066
chr4	159293478	159294348
chr4	159341234	159342148
chr4	159446239	159447130
chr4	160481417	160482254
chr4	160549834	160550771
chr4	161419528	161420421
chr4	161519399	161520296
chr4	161572665	161573524
chr4	161581033	161581942
chr4	161604353	161605248
chr4	161647710	161648598
chr4	161650586	161651478
chr4	161791622	161792494
chr4	162163662	162164542
chr4	162274088	162274993
chr4	162408512	162409168
chr4	162497419	162498230
chr4	163152572	163153419
chr4	163164298	163165079
chr4	163166471	163167309
chr4	163481928	163482798
chr4	163483183	163483922
chr4	163484613	163485473
chr4	163494215	163495082
chr4	163495960	163496601
chr4	163544151	163545052
chr4	163548292	163549164
chr4	163549978	163550887
chr4	163554638	163555442
chr4	163558302	163559213
chr4	163568572	163569481
chr4	163587510	163588395
chr4	163590309	163591033
chr4	163591544	163592327
chr4	163595350	163596236
chr4	163598006	163598756
chr4	163600447	163601358
chr4	163606852	163607700
chr4	163610960	163611703
chr4	163613148	163614014
chr4	163621866	163622393
chr4	163624417	163625249
chr4	163651593	163652450
chr4	163662481	163663173
chr4	163663472	163664368
chr4	163665205	163666060
chr4	163666200	163667034
chr4	163674019	163674892
chr4	163680980	163681842
chr4	163754763	163755628
chr4	163815634	163816431
chr4	163895146	163896069
chr4	163949814	163950563
chr4	164011402	164012181
chr4	164012343	164013092
chr4	164068020	164068880
chr4	164956526	164957416
chr4	164977219	164978128
chr4	165112403	165113278
chr4	165131026	165131896
chr4	165132984	165133874
chr4	165204194	165205057
chr4	165207179	165208054
chr4	165215184	165216012
chr4	165222306	165223170
chr4	165247870	165248762
chr4	165255146	165256029
chr4	165259503	165260362
chr4	165263368	165264170
chr4	165286584	165287490
chr4	165288309	165289208
chr4	165294590	165295508
chr4	165299110	165299993
chr4	165301583	165302473
chr4	165307926	165308803
chr4	165314335	165315175
chr4	165320849	165321727
chr4	165325469	165326174
chr4	165327078	165327984
chr4	165359305	165360127
chr4	165360323	165360952
chr4	165375128	165375942
chr4	165378664	165379563
chr4	165464508	165465347
chr4	165493008	165493911
chr4	166045154	166046037
chr4	167021323	167022148
chr4	167221807	167222678
chr4	167233833	167234630
chr4	168153631	168154483
chr4	168318247	168319118
chr4	168421341	168422236
chr4	168441342	168442124
chr4	168449778	168450598
chr4	168451257	168452165
chr4	168479977	168480818
chr4	168480945	168481645
chr4	168486755	168487603
chr4	168503746	168504641
chr4	168505790	168506694
chr4	168507261	168508088
chr4	168509526	168510445
chr4	168511569	168512460
chr4	168513871	168514633
chr4	168551776	168552622
chr4	168720156	168721063
chr4	168722819	168723721
chr4	168725682	168726517
chr4	168741527	168742439
chr4	168759666	168760560
chr4	168789696	168790570
chr4	168794628	168795490
chr4	168797093	168797770
chr4	168802832	168803726
chr4	168816393	168817319
chr4	168830830	168831491
chr4	168831668	168832515
chr4	168832838	168833569
chr4	168847675	168848580
chr4	168853424	168854255
chr4	168877733	168878583
chr4	168879204	168879933
chr4	168881029	168881898
chr4	168882739	168883472
chr4	168899777	168900664
chr4	168907075	168907984
chr4	168923512	168924384
chr4	169009894	169010766
chr4	169015751	169016664
chr4	169024612	169025443
chr4	169068112	169069034
